date,market,problem_type,contacts_n,contacts_n_1,contacts_n_2,contacts_n_3,contacts_n_4,contacts_n_5,contacts_n_6
2025-03-21 00:25:00,market_1,Type_2 (Technician),1,0,0,1,0,0,0
2025-08-25 08:19:00,market_3,Type_2 (Technician),1,1,0,0,0,0,0
2025-06-03 19:27:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-10-18 12:02:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-02-05 20:02:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-14 20:32:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-21 14:07:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-08-26 06:09:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-13 09:49:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-16 23:01:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-07-03 06:35:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-04-22 11:24:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-07-06 15:42:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-11 17:00:00,market_1,Type_2 (Technician),1,1,0,0,1,0,0
2025-12-11 14:30:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-11-22 12:53:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-07-27 10:02:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-11-07 04:07:00,market_2,Type_1 (Account),1,1,0,0,0,0,0
2025-05-16 09:14:00,market_1,Type_1 (Account),1,0,0,0,1,0,0
2025-05-29 04:28:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-26 12:51:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-23 07:55:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,1,0,0
2025-04-06 13:46:00,market_2,Type_2 (Technician),1,0,1,0,0,0,0
2025-02-27 09:12:00,market_3,Type_2 (Technician),1,0,0,0,1,0,0
2025-03-10 22:34:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-05-07 17:50:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-30 09:21:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-26 22:18:00,market_1,Type_3 (Scheduling),1,0,1,0,0,0,0
2025-08-31 14:33:00,market_2,Type_3 (Scheduling),1,0,0,0,1,0,0
2025-10-07 12:24:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-05 01:47:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-11-24 11:25:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-06-09 11:33:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-03-04 15:15:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-06-22 02:21:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,1,0
2025-04-29 10:43:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-23 17:57:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-04-14 03:27:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-12-27 15:35:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-03-12 01:44:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-17 20:08:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-08-04 09:52:00,market_3,Type_2 (Technician),1,1,0,1,0,0,0
2025-06-12 09:01:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-06 13:15:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-08-07 11:25:00,market_1,Type_2 (Technician),1,0,1,0,0,0,0
2025-08-13 02:41:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-08-26 20:18:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-27 03:32:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-05-05 22:27:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-08-21 01:11:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-07-02 00:32:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-04-18 04:24:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-14 06:36:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,1
2025-02-04 17:42:00,market_3,Type_2 (Technician),1,1,0,0,0,0,0
2025-10-31 06:45:00,market_3,Type_5 (Internet/Wifi),1,0,1,1,0,0,0
2025-10-14 03:39:00,market_3,Type_4 (Construction),1,0,0,0,1,0,0
2025-08-27 23:23:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-13 23:08:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-19 03:58:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-11 14:57:00,market_2,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-08-07 05:50:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-07 10:27:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-10-01 22:12:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-01-13 06:12:00,market_2,Type_4 (Construction),1,1,0,0,0,0,0
2025-06-16 14:19:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-08 06:39:00,market_3,Type_2 (Technician),1,1,1,0,0,0,0
2025-08-30 08:52:00,market_1,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-01-28 17:45:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-17 09:30:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-11-24 07:16:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-11-14 14:26:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-26 07:57:00,market_3,Type_2 (Technician),1,1,0,0,0,0,0
2025-01-18 23:57:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-12-27 01:57:00,market_1,Type_2 (Technician),1,0,0,1,0,0,0
2025-04-04 15:47:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-04-19 02:42:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-17 15:32:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-14 20:45:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-03 02:29:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-04-01 07:40:00,market_3,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-04-15 04:48:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-09-26 09:09:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-06-12 04:16:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-04-25 06:21:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-08-02 22:04:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-01-28 09:49:00,market_2,Type_2 (Technician),1,0,0,0,1,0,0
2025-07-30 15:24:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-05-24 23:14:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-25 18:55:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-06-19 18:59:00,market_1,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-04-21 12:45:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-03-18 09:04:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-03 15:38:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-11 15:57:00,market_2,Type_5 (Internet/Wifi),1,0,1,0,1,0,0
2025-01-11 23:59:00,market_2,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-05-21 18:24:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-09-04 02:17:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-08-12 05:53:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-04-02 02:36:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-09-02 00:42:00,market_2,Type_1 (Account),1,1,0,0,0,0,0
2025-06-06 10:11:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,1,0
2025-09-12 16:40:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-02 02:42:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-05 22:12:00,market_3,Type_2 (Technician),1,1,0,0,0,0,0
2025-08-30 00:41:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-27 10:30:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-10 16:07:00,market_1,Type_2 (Technician),1,1,0,0,1,0,0
2025-07-21 09:48:00,market_1,Type_3 (Scheduling),1,0,1,0,0,0,0
2025-11-26 14:14:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-09 14:27:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-01-26 04:16:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-10-28 07:38:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-10 06:15:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-24 16:37:00,market_3,Type_2 (Technician),1,0,1,0,0,0,0
2025-02-22 12:22:00,market_1,Type_2 (Technician),1,0,1,0,0,0,0
2025-05-01 15:34:00,market_2,Type_2 (Technician),1,0,0,0,0,1,0
2025-05-11 19:25:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-01-30 17:25:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-08-19 12:28:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-04 02:34:00,market_1,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-10-19 07:13:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-02 01:45:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-10-02 08:49:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-07-24 07:23:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-23 21:44:00,market_3,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-11-28 22:44:00,market_2,Type_5 (Internet/Wifi),1,0,0,1,0,0,0
2025-08-11 21:59:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-06-17 02:55:00,market_2,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-05-20 07:53:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-09-13 23:58:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-07-13 23:43:00,market_1,Type_3 (Scheduling),1,0,0,1,0,1,0
2025-07-06 23:03:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-05 17:44:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,1
2025-08-11 16:57:00,market_1,Type_2 (Technician),1,0,0,0,0,1,0
2025-11-13 21:05:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-15 08:16:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-11 09:17:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-11-04 06:13:00,market_1,Type_2 (Technician),1,0,0,0,0,1,1
2025-12-04 21:48:00,market_2,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-11-30 02:51:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-04-08 00:43:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,1,0,0
2025-09-23 18:38:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-05-27 01:23:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-10-20 03:09:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-15 19:59:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-08-08 11:19:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-05-10 16:29:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-01-25 11:25:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-03-12 21:49:00,market_3,Type_2 (Technician),1,0,1,0,0,0,0
2025-07-04 00:22:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-10-22 06:52:00,market_2,Type_5 (Internet/Wifi),1,0,0,1,0,0,0
2025-03-19 18:53:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-07-18 00:37:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-06-07 05:16:00,market_3,Type_2 (Technician),1,1,1,0,0,0,0
2025-12-11 04:15:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-04 19:57:00,market_3,Type_2 (Technician),1,1,0,0,0,0,0
2025-01-07 06:19:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-08-02 10:25:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-26 22:23:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-07-10 01:58:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-02-24 17:40:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-25 16:33:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-07-28 02:56:00,market_3,Type_5 (Internet/Wifi),1,0,1,1,1,0,0
2025-08-01 04:58:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-21 21:25:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-24 05:42:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-04-03 05:24:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-24 17:33:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-04 11:05:00,market_3,Type_2 (Technician),1,1,0,0,0,0,0
2025-01-03 05:31:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-31 07:49:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-03-29 11:33:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-11-21 22:48:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-02 04:36:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-29 12:07:00,market_3,Type_2 (Technician),1,0,0,0,0,1,0
2025-06-20 10:04:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-01-04 02:27:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-16 06:15:00,market_2,Type_3 (Scheduling),1,0,1,0,0,0,0
2025-12-11 03:24:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-05-19 00:46:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-10-21 11:30:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-12-20 20:22:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,1,0
2025-03-31 19:25:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-07-15 17:19:00,market_3,Type_2 (Technician),1,0,0,0,0,1,0
2025-01-17 14:59:00,market_1,Type_3 (Scheduling),1,0,0,0,1,1,1
2025-12-10 00:16:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-01-15 05:31:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-04-24 13:39:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-05-14 14:14:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-04-16 01:50:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-12-13 21:22:00,market_3,Type_5 (Internet/Wifi),1,0,1,1,0,1,1
2025-10-15 19:45:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-18 09:05:00,market_1,Type_5 (Internet/Wifi),1,0,1,0,0,0,1
2025-11-25 05:44:00,market_2,Type_3 (Scheduling),1,0,0,1,0,0,0
2025-12-04 05:10:00,market_1,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-06-13 18:19:00,market_2,Type_5 (Internet/Wifi),1,0,1,1,0,0,0
2025-11-02 08:39:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-13 21:21:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-01-02 02:10:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-11-25 21:50:00,market_2,Type_2 (Technician),1,1,0,0,0,0,0
2025-06-19 14:18:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-03-07 11:09:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-30 02:22:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-08-10 17:46:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-09-01 10:26:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-02-22 22:08:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-03-11 06:09:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-10 13:47:00,market_3,Type_2 (Technician),1,1,0,0,0,0,1
2025-06-14 03:53:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-10 21:07:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-28 21:25:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-10-16 22:12:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-10-08 03:22:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-24 20:24:00,market_1,Type_2 (Technician),1,0,0,0,0,0,1
2025-11-10 19:34:00,market_2,Type_5 (Internet/Wifi),1,0,1,0,1,0,0
2025-10-19 12:36:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-11-18 18:18:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-19 04:18:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-08-20 06:21:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-08-11 16:27:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-31 22:42:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-11 12:46:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-04-15 21:03:00,market_3,Type_2 (Technician),1,0,0,1,0,0,0
2025-06-19 17:24:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-21 08:36:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-08-06 04:41:00,market_1,Type_5 (Internet/Wifi),1,0,1,1,0,0,0
2025-11-13 18:07:00,market_2,Type_1 (Account),1,0,0,0,1,0,0
2025-01-08 21:05:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-04-23 13:16:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-10-22 23:55:00,market_1,Type_3 (Scheduling),1,0,0,0,1,0,0
2025-10-02 02:29:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-07-24 16:41:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-10-08 20:35:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-10-02 01:38:00,market_2,Type_1 (Account),1,0,0,0,0,1,0
2025-05-07 11:55:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-10 11:57:00,market_1,Type_2 (Technician),1,0,0,0,1,0,0
2025-09-03 11:35:00,market_2,Type_2 (Technician),1,0,0,1,0,0,0
2025-05-03 07:01:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-09 02:12:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-12-21 09:10:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-11 00:13:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-30 12:27:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-06-04 10:10:00,market_1,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-12-04 10:46:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-08-13 14:20:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-07-18 09:00:00,market_2,Type_3 (Scheduling),1,1,0,0,0,0,0
2025-01-21 04:19:00,market_2,Type_4 (Construction),1,0,1,0,0,0,0
2025-03-14 15:40:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-11-06 20:25:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-14 21:20:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-12-04 09:24:00,market_2,Type_2 (Technician),1,0,0,0,1,0,0
2025-04-16 07:08:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-08-20 00:10:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-16 03:54:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-04-17 17:18:00,market_3,Type_3 (Scheduling),1,0,0,1,0,0,0
2025-09-14 14:36:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-08 19:10:00,market_3,Type_2 (Technician),1,1,0,0,0,1,0
2025-06-21 01:27:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-02-06 02:11:00,market_1,Type_2 (Technician),1,0,1,0,0,0,0
2025-07-05 20:36:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-04-11 01:50:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-02-24 22:07:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-11-05 05:28:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2026-01-01 09:11:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-12-18 08:50:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-02-03 09:43:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-01-26 05:53:00,market_3,Type_5 (Internet/Wifi),1,1,0,0,0,0,0
2025-10-27 03:18:00,market_1,Type_5 (Internet/Wifi),1,0,1,0,0,0,0
2025-05-08 06:01:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-05-25 09:15:00,market_1,Type_4 (Construction),1,0,0,0,0,0,1
2025-12-28 16:17:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-17 13:51:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-12-02 20:27:00,market_1,Type_2 (Technician),1,0,1,0,0,0,0
2025-12-07 09:04:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-06-17 04:23:00,market_3,Type_2 (Technician),1,0,1,0,0,0,0
2025-03-02 13:18:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-11-14 01:50:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-12-12 10:43:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-01-24 04:12:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-08 03:50:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-09-11 12:25:00,market_1,Type_2 (Technician),1,0,0,0,0,0,0
2025-05-21 14:32:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-09-13 21:57:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-01-01 20:35:00,market_1,Type_2 (Technician),1,0,0,1,0,0,0
2025-09-19 05:19:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-08-26 17:40:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-01-11 02:37:00,market_2,Type_4 (Construction),1,0,0,0,0,1,0
2025-11-13 11:05:00,market_3,Type_1 (Account),1,0,0,1,0,0,0
2025-01-03 12:44:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-12-12 04:50:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-02-06 16:06:00,market_3,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-09 14:09:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-07-26 04:01:00,market_3,Type_5 (Internet/Wifi),1,1,1,0,0,0,0
2025-02-26 15:47:00,market_3,Type_2 (Technician),1,0,1,0,1,1,0
2025-08-05 16:58:00,market_2,Type_2 (Technician),1,0,1,0,0,0,0
2025-06-27 16:16:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-03-23 13:20:00,market_2,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-08-23 03:21:00,market_2,Type_1 (Account),1,0,0,0,0,1,0
2025-12-03 00:44:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-07-29 05:23:00,market_3,Type_3 (Scheduling),1,0,0,0,1,0,0
2025-05-02 06:22:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-12-09 22:40:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-12-07 15:34:00,market_2,Type_2 (Technician),1,1,0,0,1,0,0
2025-10-26 17:36:00,market_1,Type_1 (Account),1,0,0,0,0,0,0
2025-10-11 09:53:00,market_3,Type_5 (Internet/Wifi),1,0,1,0,1,0,0
2025-01-01 04:53:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-01-29 04:43:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,1,0
2025-10-22 03:33:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-08-01 02:26:00,market_3,Type_2 (Technician),1,0,0,0,0,0,0
2025-06-12 05:38:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-05-20 22:34:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-05-13 10:53:00,market_1,Type_4 (Construction),1,0,0,0,0,0,0
2025-06-23 01:20:00,market_2,Type_2 (Technician),1,0,0,0,0,0,0
2025-10-02 17:42:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-10-23 06:33:00,market_2,Type_1 (Account),1,0,0,0,0,0,0
2025-05-22 19:52:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-02-08 09:01:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-04-05 06:26:00,market_3,Type_2 (Technician),1,0,0,1,0,1,0
2025-06-01 09:25:00,market_3,Type_5 (Internet/Wifi),1,0,0,0,0,1,0
2025-01-22 19:20:00,market_2,Type_5 (Internet/Wifi),1,0,0,0,0,0,1
2025-08-30 18:59:00,market_1,Type_5 (Internet/Wifi),1,0,0,0,0,0,0
2025-09-14 08:25:00,market_2,Type_4 (Construction),1,0,1,0,0,0,0
2025-06-29 12:46:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-03-14 16:01:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-05-12 09:17:00,market_1,Type_3 (Scheduling),1,0,0,0,0,0,0
2025-08-18 05:31:00,market_2,Type_4 (Construction),1,0,0,0,0,0,0
2025-10-18 05:52:00,market_3,Type_2 (Technician),1,0,1,0,1,0,0
2025-12-29 12:44:00,market_3,Type_1 (Account),1,0,0,0,0,0,0
2025-05-23 16:38:00,market_1,Type_2 (Technician),1,1,0,0,0,0,0
2025-05-19 12:24:00,market_3,Type_3 (Scheduling),1,0,0,0,0,0,0
